latitude,longitude,acq_date,acq_time,confidence,frp
-14.09643,133.52173,18/10/2019,506,n,8.5
-26.37105,152.42734,23/12/2019,424,n,4.7
-27.95847,127.31545,14/10/2019,1554,n,2.2
-33.47874,150.50549,18/12/2019,418,n,10.1
-13.43336,133.41864,23/12/2019,430,n,26.4
-37.42144,148.82736,30/12/2019,1512,n,2.9
-35.51383,150.17455,27/11/2019,412,h,9.8
-19.86494,143.40135,15/12/2019,1630,n,3.3
-15.18128,126.71326,18/10/2019,1618,n,3.3
-14.43774,126.60288,21/11/2019,430,n,2.7
-25.76136,152.09041,30/11/2019,318,l,6.7
-13.53231,142.01358,12/09/2019,354,l,27.1
-16.22662,142.46037,21/12/2019,1618,n,2.0
-14.06328,131.17607,18/10/2019,506,h,61.7
-15.85148,142.54781,16/11/2019,424,h,44.3
-11.74255,131.08293,23/10/2019,518,n,9.8
-14.17461,130.78601,13/09/2019,427,n,10.2
-28.04802,147.29262,22/10/2019,1506,n,0.8
-14.96405,126.6564,13/12/2019,1706,n,3.1
-30.20956,152.58076,09/10/2019,1454,n,4.7
-37.55277,147.61298,27/12/2019,1430,n,3.3
-31.34343,123.72754,11/10/2019,612,h,74.5
-31.32693,151.95905,31/12/2019,1454,n,1.2
-24.04903,149.08034,16/10/2019,400,n,7.4
-27.31415,152.22821,17/11/2019,1518,n,5.5
-14.36381,133.065,18/09/2019,433,n,5.4
-31.20807,152.37061,13/11/2019,1454,n,1.6
-37.53638,148.85805,30/12/2019,1512,n,5.9
-25.79554,129.80124,24/12/2019,1700,n,3.7
-29.11477,152.6255,10/09/2019,430,n,10.6
-31.40735,121.201,21/11/2019,606,n,4.9
-31.08401,151.91545,20/11/2019,1418,n,6.8
-31.39113,151.22206,27/12/2019,1424,n,1.4
-31.69691,152.38779,11/10/2019,1406,n,1.3
-19.40178,147.01813,09/09/2019,400,n,12.8
-35.80054,149.99609,01/01/2020,1436,n,2.2
-33.30319,150.57533,20/11/2019,1600,n,2.3
-12.6924,142.2858,15/10/2019,424,n,7.8
-15.68368,144.1976,15/11/2019,1548,n,0.8
-17.70124,142.24118,12/11/2019,1606,n,3.4
-33.25122,150.25645,12/10/2019,330,l,25.0
-34.16819,150.48863,15/12/2019,1454,n,3.0
-33.9293,150.05388,12/09/2019,1506,n,3.2
-32.71866,150.88373,27/12/2019,306,n,10.4
-15.50141,145.1433,16/12/2019,318,h,18.2
-33.21546,150.86714,27/11/2019,1530,n,2.5
-30.94194,151.11108,11/12/2019,354,l,43.2
-30.77328,152.77869,11/12/2019,354,n,23.2
-30.86743,152.72697,18/11/2019,342,n,6.7
-31.3595,123.73568,11/10/2019,612,l,38.2
-15.07524,142.43805,12/12/2019,436,n,7.3
-31.12045,152.19084,11/09/2019,1424,n,3.8
-14.37909,130.79962,22/10/2019,536,l,11.7
-30.81708,151.92447,16/11/2019,418,n,20.0
-17.01225,138.2115,18/12/2019,424,n,6.5
-15.5182,134.30325,14/10/2019,442,n,17.2
-31.64864,152.36028,11/12/2019,1512,n,1.4
-17.13932,141.52438,13/12/2019,418,n,26.5
-33.22298,122.25217,01/01/2020,636,h,51.2
-15.60105,144.45143,31/10/2019,1530,n,0.2
-23.78372,123.09095,23/10/2019,512,l,14.6
-20.78378,115.44202,28/11/2019,1648,n,2.6
-16.1558,142.9993,20/12/2019,342,l,5.0
-16.54958,137.60738,15/12/2019,518,n,12.2
-32.66238,150.69467,17/12/2019,1554,n,2.1
-16.97523,137.73518,26/12/2019,512,n,12.5
-30.81945,151.99687,19/11/2019,1442,n,1.6
-32.31726,123.48702,01/01/2020,1612,n,1.3
-34.05405,149.97777,12/09/2019,1506,n,2.6
-18.43606,143.92397,20/12/2019,342,n,28.9
-35.70942,148.20341,31/12/2019,1454,n,10.2
-37.42744,148.25241,30/12/2019,1512,n,2.9
-12.23566,135.40302,10/11/2019,400,n,5.3
-14.7102,127.48742,26/11/2019,436,n,20.8
-19.04624,144.11186,15/11/2019,442,h,12.3
-28.31498,152.72095,16/11/2019,1354,n,2.3
-30.73599,152.42542,13/11/2019,336,n,4.7
-14.11504,129.83916,14/09/2019,408,n,4.9
-35.42727,149.60219,29/11/2019,336,h,193.0
-14.79031,127.24969,11/10/2019,436,n,20.8
-29.17483,153.26961,22/11/2019,1524,n,1.6
-33.15759,150.54918,11/09/2019,1430,n,2.1
-15.81853,131.31024,17/10/2019,524,n,11.1
-40.85061,145.38155,29/12/2019,1354,n,2.2
-31.26287,152.8022,31/10/2019,1354,n,2.7
-30.72228,119.70757,12/12/2019,612,n,12.5
-29.20404,152.85519,24/11/2019,1442,n,16.2
-12.10801,134.5657,20/10/2019,430,n,23.1
-17.35217,142.87648,19/12/2019,1512,n,2.0
-12.07437,142.40421,10/10/2019,418,l,8.5
-37.32328,147.89525,12/12/2019,1548,n,1.8
-29.04207,152.25438,09/12/2019,300,n,144.6
-32.20147,121.4407,19/12/2019,542,h,81.1
-18.14279,123.51157,27/12/2019,454,n,9.2
-13.19638,135.84415,27/11/2019,418,l,6.6
-28.35013,125.19988,24/11/2019,1624,n,0.7
-37.40424,147.79865,30/12/2019,1512,n,3.4
-33.00778,150.0183,29/12/2019,1348,n,3.0
-28.47146,152.422,20/12/2019,1500,n,0.6
-33.4133,150.11794,18/12/2019,1354,n,5.6
-37.25569,148.47472,20/12/2019,336,l,15.5
-31.33323,123.71963,11/10/2019,430,n,9.1
-24.4667,117.93544,19/11/2019,648,h,27.3
-25.54864,150.88667,17/12/2019,1412,n,3.3
-31.6198,152.07104,30/12/2019,1512,n,5.7
-13.2962,143.12747,16/12/2019,318,h,8.0
-33.28909,150.6293,15/11/2019,436,n,10.9
-17.38535,144.04691,15/12/2019,336,l,11.4
-25.10214,149.2847,12/10/2019,330,l,14.2
-34.1358,150.07605,14/12/2019,1512,n,3.3
-30.03321,151.35585,13/11/2019,336,l,23.3
-34.7168,116.94012,25/10/2019,612,n,7.4
-16.57918,137.51492,19/12/2019,1512,n,4.9
-11.74782,142.24406,25/09/2019,1509,n,2.1
-32.70084,150.8634,28/12/2019,248,n,8.5
-32.30366,121.43684,19/12/2019,542,n,7.2
-14.51832,126.48461,18/11/2019,524,n,8.0
-35.2814,150.14378,19/12/2019,400,n,97.8
-15.73739,143.33098,18/12/2019,424,n,7.9
-22.06469,116.43336,24/10/2019,454,n,33.4
-35.76556,136.76758,31/12/2019,1636,n,1.7
-14.09395,133.47029,14/10/2019,442,n,22.7
-16.40368,136.86548,08/12/2019,426,l,4.8
-29.18059,153.036,21/11/2019,1400,n,11.6
-33.00428,150.79507,30/12/2019,354,l,3.9
-15.80814,131.2261,14/10/2019,442,n,11.6
-25.90041,150.99844,08/12/2019,242,n,14.5
-31.64592,152.30339,11/12/2019,1512,n,7.2
-30.98319,124.08349,15/11/2019,1736,n,0.9
-11.9857,133.13319,19/09/2019,415,n,7.1
-26.0959,150.58325,11/12/2019,1512,n,1.0
-32.87257,123.46743,17/12/2019,436,h,9.7
-18.27424,143.93826,19/12/2019,1512,n,1.0
-29.63284,152.25229,11/12/2019,1512,n,2.0
-16.93054,138.28954,15/12/2019,336,n,12.3
-31.7839,151.96246,16/11/2019,418,h,11.8
-32.76954,150.7641,19/12/2019,1518,n,5.0
-15.26511,143.20473,18/12/2019,424,n,10.1
-12.36093,134.84433,09/10/2019,343,n,7.7
-33.20985,150.48563,15/11/2019,1412,n,1.3
-16.05788,143.459,17/12/2019,1548,n,1.2
-19.44297,122.74848,27/12/2019,454,n,26.8
-28.10846,152.27362,23/11/2019,348,n,5.8
-24.8217,132.69881,20/11/2019,448,l,1.7
-21.76586,145.58459,12/09/2019,1500,n,1.1
-37.47108,149.49838,01/01/2020,1436,n,3.3
-18.71343,127.33907,28/12/2019,436,n,102.9
-13.42875,132.41362,29/09/2019,1535,n,3.3
-35.25536,150.20746,19/12/2019,400,n,29.8
-31.39661,150.83868,17/12/2019,254,n,4.6
-37.57035,147.93741,21/12/2019,500,h,55.7
-31.9831,135.58171,20/12/2019,342,n,10.8
-27.84726,124.73532,30/10/2019,442,n,10.6
-37.4458,147.58884,20/12/2019,1500,n,1.0
-27.87082,124.58945,22/12/2019,1742,n,1.0
-14.62323,141.8548,12/10/2019,330,n,14.8
-34.19332,150.4142,20/12/2019,1500,n,1.2
-30.51401,152.28883,20/11/2019,1418,n,3.9
-15.7498,142.97891,23/12/2019,430,n,8.9
-12.50974,141.81024,13/11/2019,342,n,2.3
-11.99871,135.71417,30/10/2019,442,n,14.7
-37.41039,148.90247,01/01/2020,312,n,13.2
-29.97482,152.27495,23/09/2019,1410,n,0.5
-34.03734,150.24239,29/11/2019,1454,n,1.9
-22.43835,116.33276,20/11/2019,630,h,133.1
-12.2172,142.3091,13/11/2019,342,n,5.1
-17.2042,143.38611,29/09/2019,1535,n,1.0
-30.8491,123.4062,31/12/2019,518,n,49.7
-17.91321,122.67566,17/11/2019,542,h,8.4
-37.3292,148.43449,19/12/2019,400,n,7.7
-15.29563,127.9221,29/10/2019,500,n,10.1
-24.65284,147.90601,16/12/2019,318,n,10.3
-29.19314,151.71399,11/09/2019,312,n,21.1
-34.21307,150.45343,20/12/2019,1500,n,2.2
-31.14415,123.58862,11/10/2019,1548,n,2.9
-27.3481,152.66284,16/12/2019,1430,n,1.3
-33.24898,136.85612,20/12/2019,1500,n,0.8
-29.20298,152.83705,25/11/2019,1424,n,1.0
-31.22144,121.1223,01/01/2020,454,n,24.8
-29.81361,152.62517,13/11/2019,1454,n,1.5
-13.41701,131.13408,09/12/2019,1554,n,1.5
-35.87135,148.1331,31/12/2019,1454,n,1.3
-34.0613,149.93056,12/10/2019,1448,n,0.7
-29.40551,152.82727,19/11/2019,1436,n,1.3
-20.21826,144.15044,20/12/2019,1454,n,1.4
-16.68235,137.50082,29/12/2019,418,l,6.0
-32.13888,151.34875,28/12/2019,1406,n,3.6
-33.65802,150.41953,26/12/2019,1448,n,1.2
-24.23805,150.94803,12/10/2019,330,l,7.6
-27.149,153.37302,16/11/2019,1536,n,1.9
-37.36659,148.01289,30/12/2019,1512,n,9.4
-33.14196,123.42229,14/12/2019,1654,n,16.6
-30.75406,152.05229,13/09/2019,241,h,27.9
-14.91132,133.08603,20/10/2019,1536,n,1.4
-36.33422,149.73219,30/12/2019,1512,n,2.5
-35.39025,147.89987,30/12/2019,1512,n,3.3
-22.22255,117.19859,18/12/2019,600,l,13.4
-36.1137,149.86171,30/12/2019,1512,n,8.9
-29.24528,128.1711,24/12/2019,548,n,1.5
-20.32836,123.44806,13/12/2019,554,n,3.8
-27.31025,148.41118,09/12/2019,441,n,19.1
-29.83466,118.55744,18/11/2019,1642,n,1.1
-31.64139,151.83157,19/11/2019,324,n,12.3
-30.79926,122.93282,24/11/2019,512,n,21.1
-23.69205,132.18793,23/12/2019,430,l,2.2
-34.13195,150.01819,19/12/2019,1518,n,2.2
-37.57144,148.0136,30/12/2019,1512,n,6.4
-28.72247,152.23479,19/12/2019,400,l,5.7
-12.03899,142.75047,24/09/2019,421,n,40.0
-28.61907,129.66164,10/09/2019,430,l,5.6
-37.2589,148.38219,17/12/2019,1554,n,1.4
-11.74052,142.55682,18/09/2019,433,n,4.6
-33.00864,150.38651,21/11/2019,1400,n,1.9
-26.00956,119.20467,26/10/2019,1712,n,0.4
-13.83265,143.1973,23/10/2019,336,h,14.0
-14.98228,142.43077,12/11/2019,312,n,14.8
-25.06929,152.1675,19/12/2019,400,n,8.3
-17.61542,142.24797,15/12/2019,336,n,35.7
-31.33346,151.81673,18/12/2019,1354,n,3.7
-33.22896,150.23335,12/10/2019,1448,n,2.5
-31.06904,152.05183,11/09/2019,1424,n,0.8
-28.43342,152.35281,09/09/2019,357,h,15.5
-32.62114,150.49847,20/12/2019,1500,n,1.7
-31.40104,123.81928,28/10/2019,1636,n,1.7
-35.74729,137.01033,21/12/2019,1624,n,1.0
-16.37596,126.70157,11/11/2019,1706,n,1.8
-29.73693,152.25464,11/09/2019,1424,n,1.4
-30.87585,152.62589,11/12/2019,1512,n,4.9
-32.91756,150.267,12/10/2019,330,l,53.4
-11.8404,142.31227,28/09/2019,1552,n,0.8
-11.61145,142.53961,14/11/2019,1606,n,1.2
-32.58264,150.60367,28/12/2019,1548,n,1.2
-14.85131,126.33508,24/11/2019,1624,n,2.0
-31.32513,152.27586,11/12/2019,1512,n,1.0
-29.26709,153.2749,24/11/2019,1442,n,9.3
-16.6034,142.70416,19/11/2019,324,h,10.0
-31.57363,151.7811,14/11/2019,1436,n,3.9
-30.38583,152.27441,15/11/2019,436,h,71.9
-33.98841,150.45399,12/10/2019,1448,n,4.2
-30.69872,123.00034,22/11/2019,1706,n,2.0
-19.22568,146.05687,20/12/2019,1454,n,1.1
-32.56542,150.21695,31/12/2019,1454,n,14.1
-15.35313,128.49603,20/12/2019,524,n,12.1
-15.70636,143.24716,17/12/2019,442,n,24.8
-18.11362,123.56159,27/12/2019,454,n,52.7
-31.71961,151.8625,13/11/2019,1454,n,0.7
-29.83162,152.16833,16/09/2019,1442,n,5.3
-24.88099,149.1893,09/11/2019,1434,n,1.1
-37.54742,148.15678,30/12/2019,1512,n,4.5
-16.51222,137.57864,15/12/2019,336,n,28.0
-13.05295,141.95258,20/10/2019,430,n,68.6
-28.39424,152.73898,22/11/2019,406,n,9.7
-31.55903,151.6525,29/12/2019,1348,n,4.5
-16.50727,137.71619,18/12/2019,424,n,4.0
-15.78675,143.36885,22/12/2019,1554,n,1.4
-15.52837,134.77191,29/09/2019,426,h,23.7
-17.1015,143.463,10/09/2019,436,n,6.1
-37.59103,148.05336,30/12/2019,1512,n,6.0
-15.52229,144.53386,18/12/2019,1530,n,0.9
-11.66149,142.23491,25/09/2019,1509,n,1.3
-27.28659,150.50121,16/10/2019,400,l,8.0
-11.20886,131.8914,28/09/2019,446,n,9.1
-32.59431,150.53575,21/12/2019,1442,n,3.0
-31.80969,152.14392,11/12/2019,1512,n,4.8
-27.90082,127.32857,14/10/2019,1554,n,1.6
-32.98518,150.73375,20/12/2019,342,n,5.6
-35.40821,149.54695,27/11/2019,1348,n,7.5
-31.24133,152.39963,11/10/2019,1406,n,1.2
-37.59271,147.74899,22/12/2019,442,l,36.7
-15.06488,133.22488,24/09/2019,420,n,23.1
-28.83842,128.88318,29/12/2019,554,h,71.4
-23.96198,149.0816,15/10/2019,418,h,465.3
-15.237,144.13162,13/12/2019,418,n,7.0
-14.18075,132.82428,30/09/2019,408,n,6.6
-15.31867,144.6927,22/12/2019,1554,n,1.3
-36.05407,149.6606,31/12/2019,1454,n,1.9
-14.19094,131.23851,14/10/2019,1554,n,1.5
-24.83788,147.76338,28/12/2019,254,n,16.9
-14.42388,127.47298,12/11/2019,454,n,5.3
-30.96613,152.24574,26/10/2019,1530,n,2.5
-11.31992,132.04744,13/09/2019,427,n,12.9
-17.42133,123.86831,19/11/2019,506,l,17.0
-35.60027,150.04308,27/12/2019,1430,n,4.5
-32.17653,121.64008,19/12/2019,1700,n,2.6
-11.76233,130.99773,10/11/2019,400,n,13.7
-30.29739,150.21971,19/10/2019,1418,n,1.2
-11.95533,132.89951,10/10/2019,418,n,7.9
-33.27605,151.03094,12/09/2019,1506,n,0.9
-27.35668,129.00717,11/11/2019,412,h,17.7
-15.47178,128.4985,17/10/2019,524,n,5.3
-19.3737,138.64954,27/12/2019,1606,n,16.0
-34.2711,150.39003,30/12/2019,1512,n,2.5
-30.34588,151.03922,18/12/2019,236,n,8.2
-15.60092,135.98528,13/09/2019,426,n,8.6
-31.03841,152.51941,11/09/2019,1424,n,1.9
-15.59443,144.57597,12/09/2019,354,n,22.5
-36.39364,149.76218,30/12/2019,1512,n,30.2
-11.36313,131.16525,24/11/2019,512,n,28.4
-33.32165,150.75052,18/11/2019,1500,n,1.6
-16.2319,142.12883,20/12/2019,1454,n,4.6
-29.26336,128.3381,18/12/2019,1718,n,2.4
-29.00035,128.18639,28/12/2019,430,n,30.9
-31.06866,152.30247,11/09/2019,1424,n,1.5
-26.37814,152.43262,21/12/2019,1436,n,3.1
-29.16416,125.62605,25/10/2019,612,n,9.9
-32.15803,121.46676,19/12/2019,1700,n,1.7
-14.35851,132.06155,22/10/2019,354,h,17.9
-29.28963,151.5249,13/11/2019,336,l,17.9
-15.90995,128.90186,20/10/2019,430,n,30.3
-31.28228,151.84413,18/12/2019,418,n,3.0
-30.71117,152.09328,20/12/2019,1500,n,0.8
-32.87294,150.62782,20/12/2019,1500,n,0.9
-31.41875,151.89861,12/09/2019,348,n,5.4
-16.45404,137.71863,25/12/2019,354,n,9.7
-31.58539,151.88817,15/11/2019,1554,n,3.1
-31.32604,123.89014,28/10/2019,1636,n,1.8
-14.92668,126.36791,23/11/2019,530,n,2.9
-27.65669,128.31497,27/12/2019,1606,n,2.3
-12.44182,136.65105,11/10/2019,436,n,26.9
-35.70975,136.97398,20/12/2019,1500,n,7.1
-33.39741,150.36302,15/12/2019,1454,n,2.7
-15.44874,127.93254,31/10/2019,1712,n,4.6
-30.99138,151.13161,17/11/2019,1518,n,8.4
-18.37024,143.85799,16/12/2019,1612,n,1.5
-17.68123,144.78691,18/12/2019,424,n,6.0
-16.51413,137.79199,23/12/2019,430,l,2.8
-14.5114,135.40706,11/11/2019,418,n,18.6
-34.34948,150.41724,21/12/2019,318,n,9.5
-22.98438,149.92828,19/12/2019,1512,n,0.7
-33.1016,123.48409,14/12/2019,1654,n,4.5
-23.59918,138.31323,21/11/2019,430,h,3.3
-31.48544,152.29587,15/11/2019,1412,n,2.3
-36.35636,147.83153,01/01/2020,1436,n,4.3
-30.827,152.41702,11/12/2019,1512,n,5.3
-14.54353,131.2168,18/10/2019,1618,n,14.9
-29.20074,153.13374,18/11/2019,342,h,7.5
-27.41761,150.88739,15/12/2019,1448,n,1.3
-16.87851,124.03163,20/11/2019,448,n,10.8
-33.33246,150.8692,21/11/2019,1542,n,1.2
-19.82381,144.54359,01/01/2020,1612,n,0.2
-33.60128,150.35046,20/12/2019,1500,n,1.9
-30.34304,152.26619,20/11/2019,1418,n,1.8
-37.65104,148.05945,01/01/2020,454,n,26.7
-12.1132,132.79753,15/09/2019,530,n,7.6
-28.1205,152.29199,23/11/2019,348,n,9.1
-16.25192,142.28304,22/12/2019,448,n,8.4
-35.7363,136.91652,20/12/2019,1642,n,9.4
-32.6212,150.37823,28/12/2019,248,h,17.1
-31.42219,152.06229,01/01/2020,1430,n,2.8
-13.91653,130.73415,09/11/2019,504,l,12.8
-14.12787,133.56741,19/10/2019,1600,n,1.2
-30.60376,151.05179,12/12/2019,1406,n,2.9
-33.11309,123.49075,14/12/2019,1654,h,12.4
-29.78102,152.47781,11/10/2019,248,h,8.6
-15.89291,134.37079,13/10/2019,500,n,50.4
-26.29814,150.40562,31/12/2019,336,n,9.5
-15.51607,125.48286,11/11/2019,600,h,8.2
-31.40899,152.19133,28/10/2019,1454,n,1.0
-21.62619,117.06716,12/12/2019,1730,n,4.0
-14.69291,126.37856,22/11/2019,554,n,5.6
-15.26575,127.94302,30/10/2019,442,l,36.2
-11.07604,142.55429,09/11/2019,1611,n,0.5
-35.72425,149.99704,31/12/2019,1454,n,1.8
-11.94538,132.84264,10/09/2019,436,l,24.9
-25.25118,131.97704,20/11/2019,448,l,2.4
-37.3668,147.90923,12/09/2019,1506,n,3.5
-13.00691,136.39032,11/11/2019,418,l,9.7
-30.76945,123.57144,27/12/2019,448,h,14.7
-13.24297,132.73666,10/12/2019,1630,n,1.2
-37.60035,148.0173,30/12/2019,1512,n,32.5
-29.888,152.2412,28/09/2019,300,n,11.0
-16.89586,124.23318,21/11/2019,430,n,107.5
-29.20776,152.74336,27/11/2019,412,n,4.3
-32.57359,150.45399,01/01/2020,312,n,24.0
-29.23318,152.77522,26/11/2019,1406,n,3.4
-30.54239,152.25174,20/11/2019,306,h,109.8
-20.23643,144.28667,16/12/2019,318,n,13.9
-30.71786,152.27487,15/11/2019,436,n,9.2
-18.93453,143.83589,30/12/2019,1506,n,1.1
-28.93904,152.43407,15/09/2019,1500,n,1.2
-30.08155,152.58707,11/09/2019,1424,n,1.8
-14.35193,131.92305,22/10/2019,354,h,30.7
-16.80826,143.36768,13/10/2019,318,n,6.2
-32.93832,123.48172,14/12/2019,1654,n,2.9
-29.38779,152.88034,16/11/2019,418,l,89.2
-32.78373,150.67221,15/12/2019,1454,n,1.7
-12.39819,136.52739,12/12/2019,436,n,4.2
-31.64554,151.21771,21/12/2019,324,n,15.6
-14.01841,127.05947,29/10/2019,500,n,8.6
-34.18981,150.42273,20/12/2019,342,h,11.6
-30.18325,150.08047,16/12/2019,1430,n,2.1
-32.30023,121.6995,19/12/2019,1700,n,1.3
-36.0124,147.7245,30/12/2019,1512,n,4.4
-27.24019,152.26547,17/11/2019,1518,n,4.3
-39.88441,148.06038,01/01/2020,312,h,17.6
-29.26918,153.24626,23/11/2019,348,n,4.2
-32.24605,150.93628,28/10/2019,1454,n,3.3
-13.20264,134.55257,14/10/2019,1548,n,1.2
-32.52197,121.919,01/01/2020,1612,n,11.8
-14.36424,131.90968,22/10/2019,354,h,20.1
-29.66003,152.59471,27/11/2019,412,n,6.9
-29.19631,151.77188,11/09/2019,1424,n,3.3
-29.83438,152.12996,14/09/2019,1519,n,2.3
-37.6509,148.20662,30/12/2019,1512,n,17.8
-11.4069,132.3033,13/09/2019,427,n,21.0
-23.05062,148.59453,18/12/2019,1536,n,0.8
-31.60168,124.11736,14/11/2019,500,n,49.6
-33.00933,137.59308,28/12/2019,1548,n,3.6
-31.22739,121.11514,01/01/2020,454,h,36.2
-28.1326,152.32071,23/11/2019,1506,n,1.2
-35.31145,149.66246,12/12/2019,430,n,1.9
-29.17335,128.25319,29/12/2019,554,n,12.8
-28.16306,152.48352,10/09/2019,1406,n,1.7
-31.41395,151.31509,14/12/2019,1512,n,2.9
-36.45629,149.90829,01/01/2020,312,n,6.7
-37.32821,148.73386,31/12/2019,1454,n,1.6
-27.25697,152.13121,19/11/2019,1436,n,7.8
-14.75443,127.3879,17/11/2019,406,n,16.2
-31.38963,151.25227,18/12/2019,236,n,10.4
-33.80795,150.10316,31/12/2019,1454,n,3.1
-32.33572,123.56899,01/01/2020,1612,n,2.8
-37.21917,148.46925,25/12/2019,1506,n,1.7
-37.4627,148.82196,30/12/2019,1512,n,119.9
-33.92014,150.46068,31/12/2019,1454,n,4.0
-13.43583,132.19147,19/09/2019,414,n,15.2
-31.39553,151.80038,12/10/2019,1448,n,9.9
-13.02438,135.08203,18/12/2019,424,l,3.1
-31.64977,151.1794,17/12/2019,1412,n,0.9
-36.48135,149.78188,30/12/2019,1512,n,3.4
-12.44409,131.8582,30/10/2019,442,n,5.4
-18.52594,123.53967,27/12/2019,454,n,6.3
-41.56057,147.94608,01/01/2020,312,n,318.1
-30.09253,150.29639,16/12/2019,1430,n,12.0
-18.24442,142.39572,30/09/2019,1517,n,1.8
-26.7476,145.77724,30/11/2019,318,n,3.6
-34.03571,150.0345,30/11/2019,1436,n,2.3
-32.66212,150.43886,17/12/2019,1554,n,1.9
-33.22728,150.97086,30/12/2019,354,n,23.8
-25.05475,152.19528,17/12/2019,300,h,40.5
-37.43831,148.95718,30/12/2019,1512,n,2.4
-15.7621,143.93733,18/11/2019,348,h,13.4
-26.98898,125.9322,12/09/2019,530,l,12.6
-14.41635,127.70237,20/12/2019,524,n,7.0
-37.61338,147.95671,30/12/2019,1512,n,3.9
-37.46956,149.49783,01/01/2020,1436,n,2.0
-31.17694,123.65588,11/10/2019,1548,n,3.2
-30.73889,152.01947,01/01/2020,1430,n,4.0
-12.66974,131.82941,22/10/2019,354,h,112.1
-30.76804,132.85388,29/12/2019,412,h,15.2
-15.05266,127.30927,11/11/2019,1706,h,21.4
-12.34123,135.36487,23/10/2019,1624,n,1.1
-12.1015,133.52924,10/11/2019,400,n,4.4
-15.64307,127.06689,17/12/2019,442,h,97.2
-30.49515,152.25421,19/11/2019,1442,n,5.5
-29.24058,152.94673,21/11/2019,1542,n,1.8
-11.42128,130.67131,09/11/2019,505,l,2.7
-29.16055,128.01332,26/12/2019,512,h,13.2
-12.26546,132.78104,10/09/2019,436,n,35.1
-29.8324,151.17465,12/12/2019,1548,n,1.1
-17.3962,143.00832,18/12/2019,424,n,11.8
-28.78517,128.71964,27/12/2019,454,l,17.7
-23.78627,127.22931,25/10/2019,436,h,72.6
-33.14815,123.52532,15/12/2019,518,l,29.8
-33.04859,149.82674,27/12/2019,448,n,9.9
-11.78078,142.38353,22/09/2019,458,n,13.4
-31.08327,152.0701,11/11/2019,412,n,23.2
-33.1007,123.45293,14/12/2019,1654,n,6.2
-30.42612,123.09727,19/12/2019,542,l,60.5
-37.45036,149.12019,31/12/2019,1454,n,1.5
-15.82708,143.31001,20/12/2019,348,l,9.1
-12.27461,136.01822,10/10/2019,418,n,7.9
-31.50083,151.297,30/12/2019,1512,n,4.7
-30.81304,152.11339,27/09/2019,319,n,15.0
-34.22926,150.312,21/12/2019,318,h,91.3
-11.82384,133.33754,13/09/2019,427,n,6.7
-16.17128,136.58733,09/11/2019,504,n,3.3
-33.22776,150.93829,25/11/2019,1430,n,2.9
-31.31618,152.01851,15/11/2019,436,n,44.3
-30.8751,152.63588,11/12/2019,354,n,21.7
-19.15245,139.52727,21/11/2019,1542,n,4.0
-13.57484,135.58029,16/12/2019,500,n,14.5
-15.70206,144.13782,15/11/2019,1548,n,1.8
-37.60582,147.91995,27/12/2019,1430,n,1.5
-15.56259,126.03162,29/10/2019,500,l,13.0
-15.91531,144.01103,19/11/2019,324,n,12.7
-14.13755,129.9897,14/09/2019,548,n,11.6
-19.2083,145.97118,17/12/2019,442,h,9.9
-29.73551,152.73425,08/11/2019,300,n,7.5
-15.51717,130.83017,08/11/2019,1554,n,1.8
-15.53184,143.9641,11/11/2019,418,n,3.2
-15.66249,135.10036,13/10/2019,500,h,193.3
-24.62482,149.91005,19/10/2019,1418,n,0.7
-22.49733,150.61479,09/10/2019,1452,n,3.5
-15.38192,144.08757,28/11/2019,400,n,11.0
-21.75772,129.21703,20/11/2019,448,l,1.2
-30.07814,152.95737,13/11/2019,1454,n,0.9
-37.6525,147.77837,21/12/2019,1442,n,5.4
-35.54025,148.04729,30/12/2019,1512,n,3.7
-33.89874,150.27638,12/10/2019,1448,n,1.9
-29.39864,152.11162,22/12/2019,306,n,10.7
-12.20304,135.55545,16/10/2019,406,n,4.9
-12.63102,142.46303,17/09/2019,1559,n,0.9
-37.35699,148.10159,01/01/2020,1436,n,1.4
-27.00574,125.96321,12/09/2019,1642,n,1.4
-37.37613,147.56067,22/12/2019,1424,n,1.4
-14.14363,131.20648,14/10/2019,442,h,20.6
-31.39455,152.36644,19/11/2019,1442,n,1.5
-24.24836,150.95059,12/11/2019,312,n,4.0
-29.61397,152.53111,11/10/2019,1548,n,0.9
-37.66933,149.0468,01/01/2020,1436,n,2.6
-28.33693,152.59492,14/11/2019,1430,n,2.2
-33.14853,150.25835,21/11/2019,1400,n,1.9
-15.527,128.75836,23/11/2019,1642,n,1.9
-37.52946,148.15575,30/12/2019,1512,n,4.2
-37.62478,147.87244,26/12/2019,1448,n,1.6
-18.044,143.79936,19/12/2019,1512,n,2.0
-14.82817,126.59334,23/11/2019,530,n,9.3
-11.32788,132.43587,17/09/2019,453,n,6.1
-33.20538,150.64134,11/12/2019,1512,n,0.8
-20.47887,140.34245,31/10/2019,1536,n,3.6
-19.63661,121.62543,27/11/2019,1706,n,1.1
-29.20624,152.90979,24/11/2019,1442,n,1.9
-11.45361,142.37617,15/11/2019,442,n,6.8
-29.22745,153.04674,19/11/2019,1436,n,3.6
-27.70615,128.15674,28/12/2019,430,h,24.9
-31.17956,152.58788,16/11/2019,1536,n,1.9
-31.06787,152.04568,11/09/2019,1424,n,1.7
-15.6666,130.55493,08/10/2019,504,n,4.1
